Scientifc_name,Status,Senior_Junior_synonym,Combination
"Xenurobrycon pteropus Weitzman & Fink, 1985",accepted,senior,original
"Xenurobrycon polyancistrus Weitzman, 1987",accepted,senior,original
"Xenurobrycon coracoralinae Moreira, 2005",accepted,senior,original
"Xenurobrycon varii Mendonça, Peixoto, Dutra & Netto-Ferreira, 2016",accepted,senior,original
"Odontostoechus lethostigmus Gomes, 1947",accepted,senior,original
"Aulixidens eugeniae Böhlke, 1952",accepted,senior,original
"Planaltina myersi Böhlke, 1954",accepted,senior,original
"Planaltina britskii Menezes, Weitzman & Burns, 2003",accepted,senior,original
"Planaltina glandipedis Menezes, Weitzman & Burns, 2003",accepted,senior,original
"Rhinopetitia myersi Géry, 1964",accepted,senior,original
"Rhinopetitia potamorhachia Netto-Ferreira, Birindelli, Sousa & Menezes, 2014",accepted,senior,original
"Boehlkea fredcochui Géry, 1966",accepted,senior,original
"Boehlkea weitzmani Soares, Bertaco, Ito & Zuanon, 2017",accepted,senior,original
"Iotabrycon praecox Roberts, 1973",accepted,senior,original
"Eretmobrycon bayano Fink, 1976",accepted,senior,original
"Eretmobrycon festae (Boulenger, 1898)",accepted,senior,new
"Tetragonopterus festae Boulenger, 1898",synonym,senior,original
"Scopaeocharax rhinodus (Böhlke, 1958)",accepted,senior,new
"Tyttocharax rhinodus Böhlke, 1958",synonym,senior,original
"Scopaeocharax atopodus (Böhlke, 1958)",accepted,senior,new
"Tyttocharax atopodus Böhlke, 1958",synonym,senior,original
"Hypobrycon maromba Malabarba & Malabarba, 1994",accepted,senior,original
"Hypobrycon leptorhynchus da Silva & Malabarba, 1996",accepted,senior,original
"Ptychocharax rhyacophila Weitzman, Fink, Machado-Allison & Royero L., 1994",accepted,senior,original
"Chrysobrycon hesperus (Böhlke, 1958)",accepted,senior,new
"Hysteronotus hesperus Böhlke, 1958",synonym,senior,original
"Chrysobrycon myersi (Weitzman & Thomerson, 1970)",accepted,senior,new
"Hysteronotus myersi Weitzman & Thomerson, 1970",synonym,senior,original
"Chrysobrycon eliasi Vanegas-Ríos, Azpelicueta & Ortega, 2011",accepted,senior,original
"Chrysobrycon yoliae Vanegas-Ríos, Azpelicueta & Ortega, 2014",accepted,senior,original
"Chrysobrycon guahibo Vanegas-Ríos, Urbano-Bonilla & Azpelicueta, 2015",accepted,senior,original
"Attonitus irisae Vari & Ortega, 2000",accepted,senior,original
"Attonitus bounites Vari & Ortega, 2000",accepted,senior,original
"Attonitus ephimeros Vari & Ortega, 2000",accepted,senior,original
"Caiapobrycon tucurui Malabarba & Vari, 2000",accepted,senior,original
"Lophiobrycon weitzmani Castro, Ribeiro, Benine & Melo, 2003",accepted,senior,original
"Bryconadenos tanaothoros Weitzman, Menezes, Evers & Burns, 2005",accepted,senior,original
"Bryconadenos weitzmani Menezes, Netto-Ferreira & Ferreira, 2009",accepted,senior,original
"Phallobrycon adenacanthus Menezes, Ferreira & Netto-Ferreira, 2009",accepted,senior,original
"Trochilocharax ornatus Zarske, 2010",accepted,senior,original
"Lepidocharax diamantina Ferreira, Menezes & Quagio-Grassiotto, 2011",accepted,senior,original
"Lepidocharax burnsi Ferreira, Menezes & Quagio-Grassiotto, 2011",accepted,senior,original
"Varicharax nigrolineatus Vanegas-Ríos, Faustino-Fuster, Meza-Vargas & Ortega, 2020",accepted,senior,original
"Tetragonopterus argenteus Cuvier, 1816",accepted,senior,original
"Tetragonopterus sawa Castelnau, 1855",synonym,junior,original
"Tetragonopterus huberi Steindachner, 1909",synonym,junior,original
"Tetragonopterus chalceus Spix & Agassiz, 1829",accepted,senior,original
"Tetragonopterus signatus Burmeister, 1861",accepted,senior,original
"Tetragonopterus daguae (Eigenmann, 1913)",accepted,senior,new
"Astyanax daguae Eigenmann, 1913",synonym,senior,original
"Tetragonopterus georgiae (Géry, 1965)",accepted,senior,new
"Moenkhausia georgiae Géry, 1965",synonym,senior,original
"Tetragonopterus rarus (Zarske, Géry & Isbrücker, 2004)",accepted,senior,new
"Moenkhausia rara Zarske, Géry & Isbrücker, 2004",synonym,senior,original
"Tetragonopterus lemniscatus Benine, Pelição & Vari, 2004",synonym,junior,original
"Tetragonopterus anostomus Silva & Benine, 2011",accepted,senior,original
"Tetragonopterus akamai Araujo & Lucinda, 2014",synonym,junior,original
"Tetragonopterus carvalhoi Melo, Benine, Mariguela & Oliveira, 2011",accepted,senior,original
"Tetragonopterus araguaiensis Silva, Melo, Oliveira & Benine, 2013",accepted,senior,original
"Tetragonopterus denticulatus Silva, Melo, Oliveira & Benine, 2013",accepted,senior,original
"Tetragonopterus franciscoensis Silva, Melo, Oliveira & Benine, 2016",accepted,senior,original
"Tetragonopterus juruena Silva, Melo, Oliveira & Benine, 2016",accepted,senior,original
"Tetragonopterus kuluene Silva, Melo, Oliveira & Benine, 2016",accepted,senior,original
"Tetragonopterus ommatus Silva, Melo, Oliveira & Benine, 2016",accepted,senior,original
