Scientifc_name,Status,Senior_Junior_synonym,Combination
"Neetroplus fluviatilis Meek, 1912",synonym,junior,original
"Parachromis managuensis (Günther, 1867)",accepted,senior,new
"Heros managuensis Günther, 1867",synonym,senior,original
"Parachromis gulosus Agassiz, 1859",ambiguous,other,original
"Parachromis friedrichsthalii (Heckel, 1840)",accepted,senior,new
"Heros friedrichsthalii Heckel, 1840",synonym,senior,original
"Cichlosoma multifasciatum Regan, 1905",synonym,junior,original
"Parachromis dovii (Günther, 1864)",accepted,senior,new
"Heros dovii Günther, 1864",synonym,senior,original
"Parachromis motaguensis (Günther, 1867)",accepted,senior,new
"Heros motaguensis Günther, 1867",synonym,senior,original
"Parachromis loisellei (Bussing, 1989)",accepted,senior,new
"Cichlasoma loisellei Bussing, 1989",synonym,senior,original
"Hoplarchus psittacus (Heckel, 1840)",accepted,senior,new
"Heros psittacus Heckel, 1840",synonym,senior,original
"Centrarchus cychla Jardine, 1843",synonym,junior,original
"Hoplarchus pentacanthus Kaup, 1860",synonym,junior,original
"Mesonauta insignis (Heckel, 1840)",accepted,senior,new
"Heros insignis Heckel, 1840",synonym,senior,original
"Mesonauta festivus (Heckel, 1840)",accepted,senior,new
"Heros festivus Heckel, 1840",synonym,senior,original
"Mesonauta acora (Castelnau, 1855)",accepted,senior,new
"Chromys acora Castelnau, 1855",synonym,senior,original
"Mesonauta egregius Kullander & Silfvergrip, 1991",accepted,senior,original
"Mesonauta mirificus Kullander & Silfvergrip, 1991",accepted,senior,original
"Mesonauta guyanae Schindler, 1998",accepted,senior,original
"Nandopsis tetracanthus (Valenciennes, 1831)",accepted,senior,new
"Centrarchus tetracanthus Valenciennes, 1831",synonym,senior,original
"Chromis fuscomaculatus Guichenot, 1853",synonym,junior,original
"Acara adspersa Günther, 1862",synonym,junior,original
"Acara cubensis Heckel, 1864",ambiguous,questionable,original
"Heros nigricans Eigenmann, 1903",synonym,junior,original
"Heros tetracanthus torralbasi Eigenmann, 1903",synonym,junior,original
"Heros tetracanthus griseus Eigenmann, 1903",synonym,junior,original
"Heros tetracanthus latus Eigenmann, 1903",synonym,junior,original
"Heros tetracanthus cinctus Eigenmann, 1903",synonym,junior,original
"Nandopsis haitiensis (Tee-Van, 1935)",accepted,senior,new
"Cichlasoma haitiensis Tee-Van, 1935",synonym,senior,original
"Cichlosoma vombergi Ladiges, 1938",synonym,junior,original
"Nandopsis ramsdeni (Fowler, 1938)",accepted,senior,new
"Cichlasoma ramsdeni Fowler, 1938",synonym,senior,original
"Petenia splendida Günther, 1862",accepted,senior,original
"Theraps irregularis Günther, 1862",accepted,senior,original
"Theraps belone Allgayer, 1989",synonym,junior,original
"Theraps godmanni (Günther, 1862)",accepted,senior,new
"Heros godmanni Günther, 1862",synonym,senior,original
"Theraps intermedius (Günther, 1862)",accepted,senior,new
"Heros intermedius Günther, 1862",synonym,senior,original
"Heros angulifer Günther, 1862",synonym,junior,original
"Acara rectangularis Steindachner, 1864",synonym,junior,original
"Theraps microphthalmus (Günther, 1862)",accepted,senior,new
"Heros microphthalmus Günther, 1862",synonym,senior,original
"Heros oblongus Günther, 1867",synonym,junior,original
"Cichlasoma guentheri Pellegrin, 1904",synonym,junior,original
"Cichlasoma milleri Meek, 1907",synonym,junior,original
"Cichlasoma caeruleogula Fowler, 1936",synonym,junior,original
"Archocentrus centrarchus (Gill, 1877)",accepted,senior,new
"Heros centrarchus Gill, 1877",synonym,senior,original
"Aequidens tetramerus (Heckel, 1840)",accepted,senior,new
"Acara tetramerus Heckel, 1840",synonym,senior,original
"Chromys uniocellata Castelnau, 1855",synonym,junior,original
"Aequidens stollei Miranda Ribeiro, 1918",synonym,junior,original
"Acaronia trimaculata Allen, 1942",synonym,junior,original
"Aequidens diadema (Heckel, 1840)",accepted,senior,new
"Acara diadema Heckel, 1840",synonym,senior,original
"Aequidens pallidus (Heckel, 1840)",accepted,senior,new
"Acara pallidus Heckel, 1840",synonym,senior,original
"Centrarchus vittatus Jardine, 1843",synonym,junior,original
"Aequidens duopunctata Haseman, 1911",synonym,junior,original
"Aequidens viridis (Heckel, 1840)",accepted,senior,new
"Acara viridis Heckel, 1840",synonym,senior,original
"Aequidens awani Haseman, 1911",synonym,junior,original
"Aequidens guaporensis Haseman, 1911",synonym,junior,original
"Aequidens potaroensis Eigenmann, 1912",accepted,senior,original
"Aequidens rondoni (Miranda Ribeiro, 1918)",accepted,senior,new
"Acaropsis rondoni Miranda Ribeiro, 1918",synonym,senior,original
"Aequidens metae Eigenmann, 1922",accepted,senior,original
"Aequidens chimantanus Inger, 1956",accepted,senior,original
"Aequidens patricki Kullander, 1984",accepted,senior,original
"Aequidens plagiozonatus Kullander, 1984",accepted,senior,original
"Aequidens paloemeuensis Kullander & Nijssen, 1989",accepted,senior,original
"Aequidens tubicen Kullander & Ferreira, 1991",accepted,senior,original
"Aequidens epae Kullander, 1995",accepted,senior,original
"Aequidens gerciliae Kullander, 1995",accepted,senior,original
"Aequidens michaeli Kullander, 1995",accepted,senior,original
"Aequidens mauesanus Kullander, 1997",accepted,senior,original
"Aequidens superomaculatum Hernández-Acevedo, Machado-Allison & Lasso, 2015",accepted,senior,original
"Thorichthys maculipinnis (Steindachner, 1864)",accepted,senior,new
"Thorichthys ellioti Meek, 1904",synonym,junior,original
"Heros maculipinnis Steindachner, 1864",synonym,senior,original
"Thorichthys affinis (Günther, 1862)",accepted,senior,new
"Heros affinis Günther, 1862",synonym,senior,original
"Thorichthys aureus (Günther, 1862)",accepted,senior,new
"Heros aureus Günther, 1862",synonym,senior,original
"Thorichthys helleri (Steindachner, 1864)",accepted,senior,new
"Heros helleri Steindachner, 1864",synonym,senior,original
"Cichlasoma champotonis Hubbs, 1936",synonym,junior,original
"Thorichthys callolepis (Regan, 1904)",accepted,senior,new
"Heros callolepis Regan, 1904",synonym,senior,original
"Thorichthys meeki Brind, 1918",accepted,senior,change in rank
"Thorichthys helleri meeki Brind, 1918",synonym,senior,original
"Cichlasoma hyorhynchum Hubbs, 1935",synonym,junior,original
"Thorichthys pasionis (Rivas, 1962)",accepted,senior,new
"Cichlasoma pasionis Rivas, 1962",synonym,senior,original
"Thorichthys socolofi (Miller & Taylor, 1984)",accepted,senior,new
"Cichlasoma socolofi Miller & Taylor, 1984",synonym,senior,original
"Thorichthys panchovillai Del Moral-Flores, López-Segovia & Hernández-Arellano, 2017",accepted,senior,original
"Paraneetroplus bulleri Regan, 1905",accepted,senior,original
"Paraneetroplus nebulifer (Günther, 1860)",accepted,senior,new
"Chromis nebulifera Günther, 1860",synonym,senior,original
"Cichlasoma eigenmanni Meek, 1902",synonym,junior,original
"Paraneetroplus gibbiceps (Steindachner, 1864)",accepted,senior,new
"Heros gibbiceps Steindachner, 1864",synonym,senior,original
"Cichlasoma teapae Evermann & Goldsborough, 1902",synonym,junior,original
"Paraneetroplus omonti Allgayer, 1988",synonym,junior,original
"Tomocichla tuba (Meek, 1912)",accepted,senior,new
"Cichlasoma tuba Meek, 1912",synonym,senior,original
"Tomocichla underwoodi Regan, 1908",synonym,junior,original
"Tomocichla asfraci Allgayer, 2002",accepted,senior,original
"Acaronia nassa (Heckel, 1840)",accepted,senior,new
"Acara nassa Heckel, 1840",synonym,senior,original
"Acara cognatus Heckel, 1840",synonym,junior,original
"Acara unicolor Heckel, 1840",synonym,junior,original
"Centrarchus rostratus Jardine, 1843",synonym,junior,original
"Apistogramma ambloplitoides Fowler, 1940",synonym,junior,original
"Acaronia vultuosa Kullander, 1989",accepted,senior,original
"Caquetaia myersi (Schultz, 1944)",accepted,senior,new
"Petenia myersi Schultz, 1944",synonym,senior,original
"Caquetaia amploris Fowler, 1945",synonym,junior,original
"Caquetaia spectabilis (Steindachner, 1875)",accepted,senior,new
"Acara spectabilis Steindachner, 1875",synonym,senior,original
"Caquetaia kraussii (Steindachner, 1878)",accepted,senior,new
"Petenia kraussii Steindachner, 1878",synonym,senior,original
"Vieja maculicauda (Regan, 1905)",accepted,senior,new
"Cichlosoma maculicauda Regan, 1905",synonym,senior,original
"Cichlasoma nigritum Meek, 1907",synonym,junior,original
"Cichlasoma globosum Miller, 1907",synonym,junior,original
"Cichlasoma manana Miller, 1907",synonym,junior,original
"Vieja panamensis Fernández-Yépez, 1969",synonym,junior,original
"Vieja fenestrata (Günther, 1860)",accepted,senior,new
"Chromis fenestrata Günther, 1860",synonym,senior,original
"Heros parma Günther, 1862",synonym,junior,original
"Cichlosoma sexfasciatum Regan, 1905",synonym,junior,original
"Cichlasoma gadovii Regan, 1905",synonym,junior,original
"Vieja melanurus (Günther, 1862)",accepted,senior,new
"Heros melanurus Günther, 1862",synonym,senior,original
"Heros melanopogon Steindachner, 1864",synonym,junior,original
"Cichlasoma synspilum Hubbs, 1935",synonym,junior,original
"Cichlaurus hicklingi Fowler, 1956",synonym,junior,original
"Vieja bifasciata (Steindachner, 1864)",accepted,senior,new
"Heros bifasciatus Steindachner, 1864",synonym,senior,original
"Vieja guttulata (Günther, 1864)",accepted,senior,new
"Heros guttulatus Günther, 1864",synonym,senior,original
"Vieja zonata (Meek, 1905)",accepted,senior,new
"Cichlasoma zonatum Meek, 1905",synonym,senior,original
"Vieja hartwegi (Taylor & Miller, 1980)",accepted,senior,new
"Cichlasoma hartwegi Taylor & Miller, 1980",synonym,senior,original
"Vieja breidohri (Werner & Stawikowski, 1987)",accepted,senior,new
"Paratheraps breidohri Werner & Stawikowski, 1987",synonym,senior,original
"Bujurquina moriorum Kullander, 1986",accepted,senior,original
"Bujurquina vittata (Heckel, 1840)",accepted,senior,new
"Acara vittatus Heckel, 1840",synonym,senior,original
"Aequidens paraguayensis Eigenmann & Kennedy, 1903",synonym,junior,original
"Bujurquina syspilus (Cope, 1872)",accepted,senior,new
"Acara syspilus Cope, 1872",synonym,senior,original
"Bujurquina zamorensis (Regan, 1905)",accepted,senior,new
"Acara zamorensis Regan, 1905",synonym,senior,original
"Bujurquina mariae (Eigenmann, 1922)",accepted,senior,new
"Aequidens mariae Eigenmann, 1922",synonym,senior,original
"Bujurquina apoparuana Kullander, 1986",accepted,senior,original
"Bujurquina cordemadi Kullander, 1986",accepted,senior,original
"Bujurquina eurhinus Kullander, 1986",accepted,senior,original
"Bujurquina hophrys Kullander, 1986",accepted,senior,original
"Bujurquina huallagae Kullander, 1986",accepted,senior,original
"Bujurquina labiosa Kullander, 1986",accepted,senior,original
"Bujurquina megalospilus Kullander, 1986",accepted,senior,original
"Bujurquina ortegai Kullander, 1986",accepted,senior,original
"Bujurquina peregrinabunda Kullander, 1986",accepted,senior,original
"Bujurquina robusta Kullander, 1986",accepted,senior,original
"Bujurquina tambopatae Kullander, 1986",accepted,senior,original
"Bujurquina oenolaemus Kullander, 1987",accepted,senior,original
"Bujurquina pardus Arbour, Barriga Salazar & López-Fernández, 2014",accepted,senior,original
"Hypselecara temporalis (Günther, 1862)",accepted,senior,new
"Heros temporalis Günther, 1862",synonym,senior,original
"Acara crassa Steindachner, 1875",synonym,junior,original
"Heros goeldii Boulenger, 1897",synonym,junior,original
"Cichlasoma hellabrunni Ladiges, 1942",synonym,junior,original
"Hypselecara coryphaenoides (Heckel, 1840)",accepted,senior,new
"Heros coryphaenoides Heckel, 1840",synonym,senior,original
"Heros niger Heckel, 1840",synonym,junior,original
"Centrarchus niger Jardine, 1843",synonym,junior,original
"Cichlasoma arnoldi Ahl, 1936",synonym,junior,original
"Chuco axelrodi Fernández-Yépez, 1971",synonym,junior,original
"Laetacara flavilabris (Cope, 1870)",accepted,senior,new
"Acara flavilabris Cope, 1870",synonym,senior,original
"Acara freniferus Cope, 1872",synonym,junior,original
"Laetacara dorsigera (Heckel, 1840)",accepted,senior,new
"Acara dorsiger Heckel, 1840",synonym,senior,original
"Laetacara thayeri (Steindachner, 1875)",accepted,senior,new
"Acara thayeri Steindachner, 1875",synonym,senior,original
"Laetacara curviceps (Ahl, 1923)",accepted,senior,new
"Acara curviceps Ahl, 1923",synonym,senior,original
"Laetacara fulvipinnis Staeck & Schindler, 2007",accepted,senior,original
"Laetacara araguaiae Ottoni & Costa, 2009",accepted,senior,original
"Laetacara flamannellus Ottoni, Bragança, Amorim & Gama, 2012",accepted,senior,original
"Tahuantinsuyoa macantzatza Kullander, 1986",accepted,senior,original
"Tahuantinsuyoa chipi Kullander, 1991",accepted,senior,original
"Cleithracara maronii (Steindachner, 1881)",accepted,senior,new
"Acara maronii Steindachner, 1881",synonym,senior,original
"Krobia guianensis (Regan, 1905)",accepted,senior,new
"Acara guianensis Regan, 1905",synonym,senior,original
"Krobia itanyi (Puyo, 1943)",accepted,senior,new
"Aequidens itanyi Puyo, 1943",synonym,senior,original
"Krobia xinguensis Kullander, 2012",accepted,senior,original
"Krobia petitella Steele, Liverpool & López-Fernández, 2013",accepted,senior,original
"Heroina isonycterina Kullander, 1996",accepted,senior,original
"Cryptoheros spilurus (Günther, 1862)",accepted,senior,new
"Heros spilurus Günther, 1862",synonym,senior,original
"Cichlasoma spinosissimum immaculata Pellegrin, 1904",synonym,junior,original
"Cryptoheros panamensis (Meek & Hildebrand, 1913)",accepted,senior,new
"Neetroplus panamensis Meek & Hildebrand, 1913",synonym,senior,original
"Cryptoheros cutteri (Fowler, 1932)",accepted,senior,new
"Cichlasoma cutteri Fowler, 1932",synonym,senior,original
"Cryptoheros chetumalensis Schmitter-Soto, 2007",accepted,senior,original
"Australoheros facetus (Jenyns, 1842)",accepted,senior,new
"Chromis facetus Jenyns, 1842",synonym,senior,original
"Chromys oblonga Castelnau, 1855",synonym,junior,original
"Heros jenynsii Steindachner, 1869",synonym,junior,original
"Australoheros autochthon (Günther, 1862)",accepted,senior,new
"Heros autochthon Günther, 1862",synonym,senior,original
"Australoheros acaroides (Hensel, 1870)",accepted,senior,new
"Heros acaroides Hensel, 1870",synonym,senior,original
"Australoheros tembe (Casciotta, Gómez & Toresanni, 1995)",accepted,senior,new
"Cichlasoma tembe Casciotta, Gómez & Toresanni, 1995",synonym,senior,original
"Australoheros scitulus (?í?an & Kullander, 2003)",accepted,senior,new
"Cichlasoma scitulum ?í?an & Kullander, 2003",synonym,senior,original
"Australoheros kaaygua Casciotta, Almirón & Gómez, 2006",accepted,senior,original
"Australoheros autrani Ottoni & Costa, 2008",accepted,senior,original
"Australoheros barbosae Ottoni & Costa, 2008",accepted,senior,original
"Australoheros charrua ?í?an & Kullander, 2008",accepted,senior,original
"Australoheros forquilha ?í?an & Kullander, 2008",accepted,senior,original
"Australoheros guarani ?í?an & Kullander, 2008",accepted,senior,original
"Australoheros ipatinguensis Ottoni & Costa, 2008",accepted,senior,original
"Australoheros macacuensis Ottoni & Costa, 2008",accepted,senior,original
"Australoheros macaensis Ottoni & Costa, 2008",accepted,senior,original
"Australoheros minuano ?í?an & Kullander, 2008",accepted,senior,original
